Title,Article,Headline,Title_URL,Image,Facebook_likes,Facebook_comments,Facebook_shares,Comment_replies
Conservative Post,That's right!,Sen. Cruz Tells Hannity Taking Away Guns From Law-Abiding Citizens Makes Victims Vulnerable,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZXGxmDXY08YRy-V0SPX7wCf1fQpNUx-53HPsSTVWP9xL1B5jbtLuac4GaeYU_j31X4cLF11YOosPWSFLoJSA8k6Ejjhhj2bK2fIQfXdmhR7FeApuLW9S1n1n1CBcS_t6nLFfoN7EeWvSmrb9Abz3Wg8&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Fsen-cruz-tells-hannity-taking-away-guns-from-law-abiding-citizens-makes-victims-vulnerable%2F%3Ffbclid%3DIwAR2K8pPVZiZjpGQciUI8FJLsvTvmZJKZR6T75HzsZoQlTzX7M9ktGgKC6L8&h=AT19-i80laLaFMyVbNlMWWA1LenQPH1nrySMHgAucWQKJKP3qhDgfYGJ-DkGNIhjODaMkDqoQosZjeqQWW28dNy8hY3gyxke1qLn8DcYEp-57vhWmr1kTHjWWk0RfWrM3DCq&__tn__=H-R&c[0]=AT2gD81HIsZpC8ZTYJUetk6Lorog7BbQ73lXFmK9RWVU2FDjbiE2aQ_MQCh2sdFwujC8XQ3iUL_wH788I_OIyFWsP2VW6oY124Y-EO1sEj-fT0Xz7fLU6WHjVMjw9fDFIM60MZJK5QVNHmhIzhTNZYXbvNzzVoOA-3U4urEFgrpxhls,421,28 Comments,315 Shares,6 Replies
Conservative Post,He's right...,Sen Kennedy On Dems’ Gun Control: ‘You Don’t Stop Drunk Drivers By Getting Rid Of All Sober Drivers’,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZVxRxyfxDRAc9amEZqXkBp2EZCMaR2QIqWsit_leI-zfT8mkvTJIIFSvZm5dfJCZYVZNwl6g_l4-PI1RpK8aBCKA7d3w2_2ExrE1Ce_O1fU14n9DjKGhKcgkp7w3A7GElcEaHB9LY7zZNE9kCzEUx2_&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Fsen-kennedy-on-dems-gun-control-you-dont-stop-drunk-drivers-by-getting-rid-of-all-sober-drivers%2F%3Ffbclid%3DIwAR3q3A63-iQSDccNun5VZMGeXjtoAU9yEmdOLkttAmXVrdO2CGarn-eQ8uY&h=AT0bexx_GwsAIsddHY7JH_nd00fty5sSETohmI2y-aix9zKWnSHvJTruoJqasAq9EuJbHtcpzxC28LYKm4LTwfsWsaiwBPJyq8zI1HsNV9REpoeb8XRb2t-8NN9XkSToTYZP&__tn__=H-R&c[0]=AT2gTrtNFP9w9W2_9jVQZ0JSiE-ozgIVIC3JGv2VD1vbokzYIxXNK7UFPjw2TlNYauhA5eDfddCFLY2nMVOcNkFfM7xTuVP0g0qJZHFmUPS7V1XLUFq9ycbvNdj-3qH3wWUpU85ALAMtHyF1QS9AIsgnQRC9w8BDEKWMrcvPnZ-axjs,809,682 Comments,3.7K Shares,View previous comments
Conservative Post,Kamala Repeatedly Fails To Salute Military On Air Force Two,Kamala Repeatedly Fails To Salute Military On Air Force Two,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZUYnjLu92kPMVG0s-2QlTXh9j6aF6LAtFHFHVLpYc_OqDPO3mNTPGLBXuSUN-0tLeHlobiVk5O4o0MlYbAn0P4-1yMBFyf_os1I5IRQZlMCOjUuI8vV3PfgCl2DdWKvWycZ1QXdP7o7BowNaACNq-lZ&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Fkamala-repeatedly-fails-to-salute-military-on-air-force-two%2F%3Ffbclid%3DIwAR3cRB1KO4KyVtWQZ1s4z6kRgnWbodwW85EiPAXvakD-BS8Rm3h25W6ChL0&h=AT2IHBN2b_zb0gtTTuP8nYLwoab7KGSSALgLZ23mcXPsIbddC8cDqoKi46-Cu8p3L1KQXFQui7Ude4VE5FasU9WCEcCz6_7aL0nxc57CLWy8izm4GzpysHCsMug-QmkZA1SF&__tn__=H-R&c[0]=AT0GEa6bssnzjvLg1diUMObh-XpzB-UE-UT6-YtIYQnji9ya-_dLzW6iZehBS1v7QqzP6qAUVQA2IW5B1Didw3r6BYp99oB-_sj0tRkyDbBFJFnUQtfpMKu3Fi9tWgeP7n1dp0MbHRDOqGiTk8-Nnb41YMI-YS1bDWEOvuiVwW7GQtI,514,255 Comments,1.6K Shares,View previous comments
Conservative Post,Biden Admin Opens Second Child Migrant Facility In Carrizo Springs Amid Escalating Crisis,Biden Admin Opens Second Child Migrant Facility In Carrizo Springs Amid Escalating Crisis,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZWomn2tTr8VyEYnG_KJXBSJsFDGuziMpsuZ-iDJRN7Tc4Bk5CtHLVu0iAQnlIvxiPJUCor1j_J5sdHDsFpze39aI3Az8LzLvxxe26SfeMx8llkQWAF5XMHqaIuPM3cLpb03BTK5etNey5AtDlJ8d7I3&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Fbiden-admin-opens-second-child-migrant-facility-in-carrizo-springs-amid-escalating-crisis%2F%3Ffbclid%3DIwAR1ZJbSyRMkUbmNkoiOS4HbNtwlrhkijXbt1i9XVhqcEgkGrFDu62b5c9W4&h=AT2I9A3xrXBZ8OQ9y-tZX3tDgp_91AzsyIkbPzigSzxa_SUrJof627WrGgkop-_1ykKO0bFGu1d5X6p2XqTCqWPGXIFJ68TGZyaN54QLwh1zcd5_8NOkf-_TIOmxpHIalmgn&__tn__=H-R&c[0]=AT1epYXnlb8wJjNQRLyNpoH7iIxH0W5JZTXLzu2fQFo-1cc5gFz1TA5Fa09jBbhbvc2qjR6mugJjPFOIqr_Ms6EloEk41TOpJRFkyUTwVMFBtttSKFPAp6sNWhpok1OCMRfCG87qv7sZaVrzzoFcyzSww6yM1TlbHRhmQ4KXpnktgQY,153,57 Comments,456 Shares,16 Replies
Conservative Post,WHAT?,Kamala’s Niece: ‘Violent White Men’ Are Greatest Terror Threat To America,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZVmfxA4vcrKfh0VH1C1duQVuGz3qWTd5RGGrZgPwAM5zoOImGiL2LHXUS2AMLQEjai_86K0-jwE0PgIjYO3AWaCLOVkUma_dvmMnva51eZdmBDdwcDdn2EIfH1eZjIF3paa86ndkq1TrUYt9uYIPHHF&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Fkamalas-niece-violent-white-men-are-greatest-terror-threat-to-america%2F%3Ffbclid%3DIwAR2dHRkcohgseULkT3El8Ki2QVTFYX22bVSCqHhLHOsmHX5s1cM-J6f8vW4&h=AT3xK5FkvCA-RXtWT7unJHSN5sapmNc18CvzniU6pMt-oqbqHhFQt1jKAJrFFOUgM2g35A3evqUGwwci4fnvnoCEQrNEhy7hBrP9t0yXMRd1hRnKX4fj-cDHsE4-0FlzeG43&__tn__=H-R&c[0]=AT2wZ_aNP2YHaEYwC1jYUcAA0_4wpHTeXbp0080n8yzSr5IvSmkMhBccS5jJYZWo959RUZ9SK5UtKwrLydNX5_YVsZggDKGQoR1fXnPbPb7-U61l8y5RNB54TlAzVgYzpnMOYLTXFVVIQqA3rC7H3uAl-ACaH46YVVbIKUzJWYlrjng,323,64 Comments,168 Shares,15 Replies
Conservative Post,North Korea ‘Fires Short-Range Missiles’ In First Challenge To Biden,North Korea ‘Fires Short-Range Missiles’ In First Challenge To Biden,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZWzbg16wgpqiIiFaHjpvqYfWk8bjWHFfhlX3OnxbHaDwuEM5eYueABXBlkzB2n3jHJoBTEyFL1oVWp7gB0BD4sJKeKoZIe-8NkZI87ZFzbJBH7rm3zPD_e9rlbeuurhR5CqQQwKQ5rg7fCfMqyzCwAW&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Fnorth-korea-fires-short-range-missiles-in-first-challenge-to-biden%2F%3Ffbclid%3DIwAR1LcJsaXT2B5ZEfVLo52335GD3J_-_PZv7ZaHeylCukn7mIufC5616kW3Q&h=AT3aIrL9MSFKKJRpEsWMa-6T5OWgMTH5bsN0sXIRmSHRp9L0X3xz5zDW7iqrX8pPCAsA3JGgiWyRfhgfbNOyMcgVbm6YNmT4AIa2oY1j_s1HUfWxgr4_1YEClTuGQAwGjQPX&__tn__=H-R&c[0]=AT0q1pmW27UxsMgL5I8vy3G736omzSUV2v8oQAjkuGczcNRJJjFZoKIgtxY6G0sjiyYBbflWFc3BixXaMZv7eul5Awb1-8pLHOtFtFfXRF62BAD_D63ICT4ObZkptdr9ujQkjeI9G7Lp8QL5LE1K6GC8kgdOBj6XQp59qqgYw6k5AWc,201,73 Comments,2K Shares,View previous comments
Conservative Post,State of Emergency!,Arizona Town Declares ‘State Of Emergency’ Over Border Crisis,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZU9HkcvkMbeJUiZByltNmhp2cI6JLypqBuTXa48YdmzIT_XJKhyARLKZ0qNwt3vrzqyl8-HqVoRDNZoJao8bo3OwmKiyTeUTeDxfZq3gq8EwlMmaFAg_dCHUGtSxuwgU8o0MsVskkwNjQbmHtnel-jU&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Farizona-town-declares-state-of-emergency-over-border-crisis%2F%3Ffbclid%3DIwAR3QYJKfAa2qxd_GQUNNilpcom06O6xlU_gWQFOo9EX52lVwOJD8SRsbmv8&h=AT3YzuiIDA7NuI5fX8sP0k0KrsvnhCl-CDgAjsZf_bzBhmjRstMUG9JspenbGKJ5ZrJrvinh-Yv9RY0XkS0KySVIquufkEOk46kCDpLIC-P5OZrChBBlWugpmhWVel_klzsc&__tn__=H-R&c[0]=AT1GvUnWMP0OS5Yw6hPjCqPqXkuiSFhervDk0uuXEMYnzhGurzOtFXmc7xCru6oQRKBRravo5m677YcPJdIC5BYfGEjnH_NX9nRzV3QtpBFVUNmVvbWZ9FKwqwirH6e3_FZ55Dvgblw_DPRucwCi3EWkHeayVdDnJN_XPz5vXSbYUh8,141,44 Comments,65 Shares,View more comments
Conservative Post,Where's AOC?,"AOC, Known For Photos Outside Trump-Era Migrant Camp, Quiet During Biden Migrant Crisis",https://www.facebook.com/heyconservativepost/?__cft__[0]=AZW_bXj9caCZOxGDN8GL833TL-XXRN5SOpZIB8BvQIOhS-ixkzXOX82WS64sJFO8FhQmoeyoVUsqBDkAUsJXjrSkP7APOXu8Rn77p1jduS7t0CPrgL-XKrwYfVcmjMIWMXowemJQno6msb2pT2f2tSqS&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Faoc-known-for-photos-outside-trump-era-migrant-camp-quiet-during-biden-migrant-crisis%2F%3Ffbclid%3DIwAR08unVlTStoj4-a1kQJeIJift1iG-XWJ9tCJdv8ZpZMtwHREUtxD4jBWBo&h=AT3Y6_vCs90oy3xXYjsgDY7vijRQEGP8LZI3TipEgN5d9jslggQFGSTOV0awAzYKbp9gGa0uWslhmcX8qfRRRRiECl_px7XFt8-5IL9mHFfIShAnIURtumAwPCxcV7FCbSE0&__tn__=H-R&c[0]=AT2SEk7t3luLCSRIDYRF81DCueCAWuOG1968cRucOyvsstnaWcX8mvOxk2YwlsxVD06mpDijBEt8ZQHdpRZKVbq21auESqwj0DxbwSqrZSqFKEYWeUIoBEMP4Gn8t-8VKnUVV3Oa-u5dZQnbYApbCXhSDTnXSalenhiBA2SY1oQQqNA,303,132 Comments,106 Shares,View previous comments
Conservative Post,Finish the wall!,Majority Of Voters Now Want To Finish Trump’s Wall As Border ‘Crisis’ Intensifies,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZWZm3ICTVq43oTRqn7oGTg2a0DJaF15h7K1st97dHZi0vNtRkFUh4ytAUpAm4Iu9b3tO5N3a-QJF5OM9CW2imsSwy7cVxBZvicySgQAGlWiKMFA1x2eIPMiDTcaEiA9GTGP1w2dBUnSDxN2QwUa6VlI&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Fmajority-of-voters-now-want-to-finish-trumps-wall-as-border-crisis-intensifies%2F%3Ffbclid%3DIwAR3q3A63-iQSDccNun5VZMGeXjtoAU9yEmdOLkttAmXVrdO2CGarn-eQ8uY&h=AT3x9aUJNQXzVNCjSFTuhNX7mMTWOd9gWM1IqoaF7kDeULBzXCl5AkI79s-KD4SFcwkIzKqaxT5bBqqr7LrSgPhrm6LBJF8vtaOqEpy2Y-BbhPCylXb5XndIgmHVhUhpABoL&__tn__=H-R&c[0]=AT0cf0GepvcwlSXJg0hyXxs5DaNYjD45RO21H-TTvzPeZtbtv9eoc5uuhr-twGloHvTYum3aCORZzQs2PrmuCDBWTEDtcixrH6oasEeJ-hgNLcg7MpgJ0Ufteri4QjN4tPIej0kCsic_BNGUU34HlaGeG2ObONNozFVdqHiNDslGzkk,1.2K,469 Comments,2.3K Shares,View previous comments
Conservative Post,Harris and Bill...,Kamala To Talk With Bill Clinton To Discuss Pandemic’s Impact On Women,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZVy0ziP42t5RtnOxg-jaW_od5240iNt_r8wvt3M5pr6x_HxVRRlJP81R82VUz3hTsgx-Pno1gk0y_dKmFp1vI__Ext_-r00CdXWXGDpBw16Gw2b2sJ5eabkdEaW_iF6PSL2KMVlt2gIRlDHpAAZgx7v&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Fkamala-to-talk-with-bill-clinton-to-discuss-pandemics-impact-on-women%2F%3Ffbclid%3DIwAR2RX3gNimFp0UaDFS7ZGW6vyaG4qwT-sfvY3AXBR4MUOLyUkdYpQrkdKI0&h=AT2JJJoA2A1AvbYrh85LSdQ2CVSxmUVlG_SAbiYoxnrt-1NRcmz8OWc5D7AD76PE6J4AmC8I3nRFYRHUmsArivIeiQoeH4YU5S4uYaAQGCBVkBb962A-7FT6TSU_-ukVW46a&__tn__=H-R&c[0]=AT0uSpdeDM17F1Z-4sB4ilavp1_9LU2UY0qhX7GmQoXoVuCnDoGbQcIjUNyDQzrUtV_TMyMCvGSqHDZN1Ea8e9sv43TqgEYOZqKy16UWP0jzBHv5wZVuLtVGzZBc3j_38nnaCMJspLNUrRCXL8m_sjsfKliCL_HkQ68yVD6w4y7l-u0,1K,94 Comments,461 Shares,30 Replies
Conservative Post,That's right!,"GOP Sen. Kennedy: ‘We Do Not Need More Gun Control, We Need More Idiot Control’",https://www.facebook.com/heyconservativepost/?__cft__[0]=AZXWv-kmFQNBiB1zPoZk2mPrQYOSit-9ODMR89oRZykV5w1g_nk3saNQleQTwVhI-z2m4sFJRxA2aLSKl5wB6Tk0QIvGHbwxPUdURd95MRGcKzWHFgUjsM_66_9DSPkXhFa-DK3JP8QC02NTGvGcUNIt&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Fgop-sen-kennedy-we-do-not-need-more-gun-control-we-need-more-idiot-control%2F%3Ffbclid%3DIwAR3uLvKlT30O34VFt8n_eNAWfno_MvJ9QdnQBoiMLySl7zz4oDcfMD54C_M&h=AT3dNMAOL8odO5djn07MBbNqbFjK9WDzdD44Cwfn3gAIZQjShZufaPQpDvzFJSGogS42eKh2j-VuqYeNWgU4rTIDX2YkJRi3MsfFGhTK2AbvPS7x7LPtsIoP9FXyrRui8vmR&__tn__=H-R&c[0]=AT3sudvGNGqwPPShewfkZqdC162ME0ikuQf3taQZFzpeGv8zvhHydzKENKy5F_4tv--4GnQt3dcadmPukIL72t91OEpTpW98urB1MwRC22g_wKeqC0XQR6vV0m33HFTwqNgL3pGs5gEGuX4quGj-Dv7G0V-1ZlrIoMz_g1FhWkS69Jg,2K,68 Comments,236 Shares,11 Replies
Conservative Post,Seriously? Bill?,Kamala Slated For ‘One-On-One’ With Bill Clinton To Discuss ‘Empowering Women And Girls’,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZVsW9Ix0Ji2zggmqUPbORnGDhSGEbI0SklqJq8s5HMicVIeoH9Vsm4_q6kttJOOGEreZkZ4a49aCyTW6V3vkrn2Vn21DxpiSE1_5rS0Uwc40EAZ1ewsnkquA-1XsBaJJMRv4z0QddRfPWicIiTc89sB&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Fkamala-slated-for-one-on-one-with-bill-clinton-to-discuss-empowering-women-and-girls%2F%3Ffbclid%3DIwAR3q3A63-iQSDccNun5VZMGeXjtoAU9yEmdOLkttAmXVrdO2CGarn-eQ8uY&h=AT2Rd5KQviO7LB3hTJp5OamyRBjC9KznPj73AakK3tFxDgKnocX3qZ2aQNKJ-mJJ2ljxKZILuAVWpgmk4z0n2bkKOgJruuN38TEZwfgNC1E2x0c6Snw2v15qdlpNpazOTDQ0&__tn__=H-R&c[0]=AT3LWSrUO6HjE_3mjOs5CZucwCBRxw4Us7FlfoywLiEUaM7O0PUfHwFMKExZn234-3YQku5LV9wuePKBKFxLrQGGSsewvzExcF1wzrTfkIlvq6afSJlhk2JEvVMpRLjZh0O89I727vMByFx36y_R--NnUkArKTFL3R62G7thxEsGSRo,855,57 Comments,154 Shares,16 Replies
Conservative Post,Where is AOC?,Conservatives React To Biden Child Migrant Cells — ‘Hypocrites!!’,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZXC7Drfo_CMcmo0y_jgvip-vQM8ZmMDkxW8BUWnoA0xmIRLgv2s0ra1dx4Q-15YXeXYNH9ltwgf-zkM6_TP1bH6d4DrrIoFD5XL9uJzNa4fItw-QLiIAcGJRvfrO2CLdYlJDh8TOkFRmfCa7IyiX-c4&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Fconservatives-react-to-biden-child-migrant-cells-hypocrites-2%2F%3Ffbclid%3DIwAR1eaGZPIFb6MiYBtkJHoiiP8U33IMBCmSlDOMmiLTyx7nvEmryQZ-d8K8o&h=AT3CHUVTjYbbYYX3YWwS-zEtXxWFHPVod12eFjz2hD-pvBfvbbCuhz7nSAaHuI9uq0F43SaLb8C8nTi3HdrU3F4TZ8xV5u179gmgehilxr4WHbCTAIYF90HU7oHzC6c6Xs1z&__tn__=H-R&c[0]=AT3GmR--CGAIrEorGL2TbUd-tIVdWm4TacPV-BKjEckJAjVNhWSS8Myjk0AKRzf7m6xgKq4nhfX7T9TyKo15Dr8X9Th7Te4hiv19eTl8DfNSB11TY1i_X7VUlM16brKKlP1_0l7UJYPS4c26thCINP_kkmXllZsQyuqdc-SvK6uJRCQ,219,102 Comments,7K Shares,View previous comments
Conservative Post,"BREAKING: The gunman who allegedly opened fire in a Boulder, Colorado, grocery store Monday has been identified as 21-year-old Ahmad Al Aliwi Alissa.",Alleged Boulder Colorado Gunman ID’d as Ahmad Al Aliwi Alissa,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZV0co8SzFt93VeV7O7f_RStCUOIpJSeRcok56o_A5oLvqBvvTpvlr7VzYJPlVs9pbFyx7eZROAmtrrhgEs7DJ2VsX5cZNRLLPsNV4T3fPgaBL7LmdJ0Mgult9Q6melzP--F6d15fId1lJGjTGMfzv3q&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Falleged-boulder-colorado-gunman-idd-as-ahmad-al-aliwi-alissa%2F%3Ffbclid%3DIwAR0IHvh6m2R_zLxfPGeHOpAtxzC80R6Hp2cK4NEFKsaFja6NjvC52qQBp_0&h=AT2QesdQmK-7mzBk8LvNsPauw8XNLSMv7WAyM6zKCI_R1FLdZ_XD8HMZQfej58cByeVTsXhrxfvknoJydPb40XHIjbfeeK0f9CcgetRscmvRNvJdNcv4ikfnF-6AEj7lPdmy&__tn__=H-R&c[0]=AT10epVPkqVo295u1qDmFg6kbJf7nY8NNE5MW9bPO09YpI73EDmKpWYn7RfpQ-jMjMMgKWHRqW8gmim9csmzXOjGj9SkBgqFIYL9UfRoWKyvuddkoCK8o1-KxBo-pJYnMk61Yg_DP73Fg6vVJLYu-TtSOQuU57nBgW0ayJEW297-jsA,72,428 Comments,108 Shares,View previous comments
Conservative Post,Times Square Billboard Rips Biden Small Business Tax Increase,Times Square Billboard Rips Biden Small Business Tax Increase,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZX5ycXVzQz_7-1GEdhM3r36Xh4IYHCgEXe5l3hxXc7h0M__OU1uPMpfjcHHd7RjQl0MI1mJj2vJpktrIM3r_3vGoX_fHaedORRUpnEay_EriUgZbYmR8MJWGupUqF4odQaWmTpN0DKbp3UIFju8ttph&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Ftimes-square-billboard-rips-biden-small-business-tax-increase%2F%3Ffbclid%3DIwAR1eaGZPIFb6MiYBtkJHoiiP8U33IMBCmSlDOMmiLTyx7nvEmryQZ-d8K8o&h=AT0ZeRgby0RLX4i9hfMZmsLBwCKIypoYTVOdzXbhohfP6OOaa3EdwzZMVaUtB5fhmw4tx5YXrhpUOII1Zi5ze1Nu2VxlqLq2EUWm7LxrgPqwP1-l20CmYrrx5_9Xhn-pnEOs&__tn__=H-R&c[0]=AT3xGCGi7v0OkI5uwN8X7C0FDhrrSWR8X9BNko7S3BVvDT4t9HAzMGWtv-GkMQvAPzQJpB2vI305hPqCRR37HUYNmEIXFN1Sz2J7C3xRvhhEFcn-Tg1hfE2ZGp1LgXDNi2EFIqlMgiJ_bDuJ_7eZLSyg2SIX9E0cLayc12DW07zbcz8,89,137 Comments,138 Shares,View previous comments
Conservative Post,Boom!,Trump Calls DHS Boss Mayorkas ‘Incompetent’ Over Border Crisis,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZVl2IfDmi2ugOzDbDvYgIM5-7RTmLwtYSNed2zP7mE-zDiiEdb3pyD31wajazx8OwYQYpibjDm0q2IirF83-_6iVMdFOGLsbn9f9derWUWj2aATVQk7drUIhX_z8X5_v0N3ds2booGUePYxDjfIQFRr&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Ftrump-calls-dhs-boss-mayorkas-incompetent-over-border-crisis%2F%3Ffbclid%3DIwAR0IHvh6m2R_zLxfPGeHOpAtxzC80R6Hp2cK4NEFKsaFja6NjvC52qQBp_0&h=AT2Jjf4eWVIAMMXreTTgtW-Py6_ZR-QKegnCSO_c1fSEQpnqwwZI7lN670lWWSa6NNTex09w1ULza3Dc7k7rjV37xxZ67Jujb75HuXF6MTEFyQVBkHK8E9xBu3gGb0Vl33Aa&__tn__=H-R&c[0]=AT3MDHJM03pmwLSefJAr8Mw72v31GWvBAMY8xkRxsbsYIYMPxCrC1O3xx4RFyuoTCpAD5fdKiQN_z_rYkgaSJ5RvAKy5gHN8B4H1xoCVt2nwCAKnb4o3rmcafzdh3SG2I_-JpmU45TDmQH1zaIhrnCdNwQ_hzPcL76QNBCNRQBvDr-c,530,89 Comments,725 Shares,10 Replies
Conservative Post,"As the border crisis rages on, Biden's approval rating drops.",Poll: Biden’s Presidential Approval Index Rating Has Reached Minus-10,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZXgq24EUURMKgBmsbdp_PTTRnwP_7BFX9IsNkq43m1EnxQ9h2jc1jkRmqXpW6GRBITOTeu70-ZUqfyQ2AeOK2YgawrAhqAmluq9rxEh_mg6Yte2TbJ0JlXlLWL08x8UJQnzU038H9jXKEneHX_q3RHv&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Fpoll-bidens-presidential-approval-index-rating-has-reached-minus-10%2F%3Ffbclid%3DIwAR2FZlshA4hglV-6AKj-AC2DkMKf8dV3spwbqVFIlmQ5MZRpkcFGveyDXs8&h=AT1WI4kaeXjDRYTVOs_4hChsEYE7km3Ntk96Cz_mWR0OzIfwXxXK8ZD2HDH8O9n_UV97vwj-wqrmj2MrygY6t7QCklu409H4DocM-xsIwFkC8IWXvx2pFyLau8uXvIcGBahs&__tn__=H-R&c[0]=AT14qrqi-IlAiCMuJeQe5pOemk8nZWIWVwGlcEdwsWK-xLcdSChsWOjrUEZn1UvURqQJG_qtPs_CjN2JTjXntZJXpEBc75F2CJKcFmbUwNw8oPzcTtmwvYE8yeBbqHpcUZaM64v38pps0Rz_uXdeX8gvB8FkOauAZF3pb-DONf8lUgk,999,557 Comments,6.7K Shares,View previous comments
Conservative Post,Psaki did her best to avoid answering the question.,Reporter Corners Psaki on Expensive Hotel Rooms For Illegals Despite Military Being Relegated To Parking Garage,https://www.facebook.com/heyconservativepost/?__cft__[0]=AZW7pSL7L_7XGHvOHfHcPe20BbLHf48SVK_elM03qITwejuT3xn2npVa1cBTnroosc_L-SycuDR5b8Y0T9vSIFzB3_dK5GgowQ_ttnViv7H7_FGD3XaKTLumKQR3MnQUBWzJnVEgZ_bazhjiDLDc9ZHr&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Freporter-corners-psaki-on-expensive-hotel-rooms-for-illegals-despite-military-being-relegated-to-parking-garage%2F%3Ffbclid%3DIwAR1kgOH656Dt-CCHk5aHhprLSoGELbfIinXeF_0o9Pj_OsJ1VheX_wUYCF4&h=AT3Hkkpj8QqdUhsLXpWcJSgr-N68f8Hd90FtkiWbE4YmzDpIPV41n42_g6421hPbQVw5auu7gPJJqHv5pZKBNOI_1_EkgaQ8e_5-7OxZJgSL3F-auCzrA_OajOho4FahX1pQ&__tn__=H-R&c[0]=AT1r3HLyctlwqagmmPLzb5huAPJ4ppMA08JrNdO_1OQBkuGFPqzThFECnFFeJasGI4QPRDY1svHhlhVf3Vc-w_BWlPYBX7ong7WgMxfbGF6QUipE9BT-1_YqnZdAbFiUWq9g13zH1avclzjUfo8LbFan1mJsmqC_D0X4vuAR__exZLo,361,178 Comments,124 Shares,View previous comments
Conservative Post,Of course..,"Biden Admin in ‘Regular Touch’ With Barack Obama On ‘A Range Of Issues,’ Psaki Says",https://www.facebook.com/heyconservativepost/?__cft__[0]=AZVO27Ch8hAhVT6zMPEyxPBUuazUWeRu4J7kPzWzssrgaWe6Z93cml1roTdoMr3n-VIXxYPKJLXuzokxzhVICeSPYDH4X1RKNCt8lPniR2TIBDGgx51yiGIVMIZ0TKipbL9GovzDuXl-UDBQVmPwimeg&__tn__=%3C%2CP-R,https://l.facebook.com/l.php?u=https%3A%2F%2Fconservativepost.com%2Fbiden-admin-in-regular-touch-with-barack-obama-on-a-range-of-issues-psaki-says%2F%3Ffbclid%3DIwAR2l5o2H8jJDbNDLTWFVUdhmbauakVdCTfcyVjsFUiRxfC9CNL5_iYL3O4Y&h=AT0EFxAhTjteFYOE0zfSOio64ZSPvMfsZtBf5lOIQJpMdFPoxo9uRvNA0wiQTUmTxu8NNg6XhAHJIwWtfK4VAJd_QkE-4tGbzKxWYHZ9aDwym6QNFd40DS51vdvWm7nBtO_s&__tn__=H-R&c[0]=AT0wb7fUNK9Fdo30fE9Yq8xH6YiIyC0Lk6xGXi2YnptH_DYly5MgjgNu1vYhUKbb_thQLqMLOnoe_7-mLuVElXIfrvn6SfE3S8CNRA98cYIuOolWNBvUEg1pnmsvyUN7_1WL2Z5UXNQhShEbis16go3q9yohSZhifYWr48sTMgnFPyo,509,253 Comments,326 Shares,View previous comments
